texts	labels
please list flights between san francisco and denver	atis_flight
what flights are there from new york to las vegas	atis_flight
show any flights leaving san francisco on sunday and arriving in pittsburgh	atis_flight
show me all flight from san francisco to oakland	atis_flight
show me flights from san francisco to boston on thursday	atis_flight
how about flights leaving san francisco and arriving in boston for any day	atis_flight
show me all flights from san francisco to denver	atis_flight
show me all flights from san francisco to atlanta	atis_flight
please list the flights from kansas city to denver	atis_flight
i'd like a flight from las vegas to detroit on monday	atis_flight
show me the flights from san francisco to las vegas	atis_flight
all flights from long beach to phoenix	atis_flight
show me flights from los angeles to pittsburgh for tuesday	atis_flight
flights between new york and san jose	atis_flight
which flights go from new york to miami and back	atis_flight
i would like flights leaving san francisco to san diego	atis_flight
show me all the flights from las vegas to new york city	atis_flight
find flight from san jose to houston on wednesday	atis_flight
is there a flight leaving san francisco to denver	atis_flight
do any of the san francisco to boston flights leave on friday	atis_flight
please list all flights from new york to miami any any type of class	atis_flight
from los angeles to phoenix on a friday	atis_flight
list flights from san francisco to denver on friday	atis_flight
please list all delta flights from kansas city to salt lake city	atis_flight
american flights from san francisco please	atis_flight
show me all flights from san francisco to oakland	atis_flight
get flights between st. petersburg and charlotte	atis_flight
list flights from new york to la	atis_flight
what are the flights from new york city to las vegas	atis_flight
list the flights from st. paul to san jose and from st. paul to houston	atis_flight
flights from long beach to nashville	atis_flight
what flights from new york to los angeles	atis_flight
list flights from kansas city to denver	atis_flight
san francisco to philadelphia please	atis_flight
list flights from las vegas to denver	atis_flight
can you give me information on all the flights from san francisco no from pittsburgh to san francisco on monday	atis_flight
can you list all flights leaving from st. louis and arriving in milwaukee	atis_flight
show me all flights from san francisco to pittsburgh on a monday	atis_flight
show me all flights from san francisco to boston philadelphia or baltimore	atis_flight
what flights from las vegas to san diego	atis_flight
may i fly from san francisco to baltimore	atis_flight
tell me about flights from salt lake city to st. petersburg	atis_flight
delta flights from san francisco please	atis_flight
show me all flights from new york to miami leaving on a tuesday	atis_flight
flights from westchester county to st. paul	atis_flight
list all flights from kansas city to cleveland	atis_flight
show me flights to dallas from san francisco and atlanta and pittsburgh	atis_flight
i'd like information on all the flights from san francisco to pittsburgh on tuesday	atis_flight
please show me continental flights from san francisco to pittsburgh on friday	atis_flight
show me flights between new york city and las vegas on sunday	atis_flight
please find flights available from kansas city to newark	atis_flight
list flights from san francisco to pittsburgh	atis_flight
show me all flights from san francisco that go to boston baltimore or philadelphia	atis_flight
i need a flight from las vegas to ontario	atis_flight
flight information from san francisco to pittsburgh	atis_flight
list all flights from long beach to columbus on sunday	atis_flight
what flights are available friday from san francisco to boston	atis_flight
i need information on flights between st. petersburg and charlotte	atis_flight
does the airport at burbank have a flight that comes in from kansas city	atis_flight
saturday flights from las vegas to phoenix	atis_flight
what are the flights from las vegas to ontario	atis_flight
show me the flights from san francisco to pittsburgh on tuesday	atis_flight
show me flights from fort worth to san jose	atis_flight
what flights are there from los angeles to pittsburgh	atis_flight
i would like a flight from san francisco to st. petersburg	atis_flight
what flights go from long beach to st. louis	atis_flight
list the flights between san jose and houston	atis_flight
i would like flights from san francisco to long beach	atis_flight
i would like to fly from san diego to seattle	atis_flight
what flights go from san francisco to denver on mondays	atis_flight
i would like flights from san diego to las vegas	atis_flight
please give me flights leaving san francisco and going to pittsburgh	atis_flight
give me a flight from new york city to las vegas and a flight from memphis to las vegas that arrive at the same time	atis_flight
i would like flights from salt lake city to cincinnati	atis_flight
please find a flight that goes from kansas city to newark to orlando back to kansas city	atis_flight
i want to book a flight from salt lake city to westchester county	atis_flight
what are my choices of flights from las vegas to new york	atis_flight
which flights are there on tuesday from san francisco to pittsburgh	atis_flight
show me flights from san francisco to atlanta	atis_flight
please list flights from san francisco to milwaukee	atis_flight
show me the delta flights from san francisco to boston	atis_flight
new york city to las vegas and memphis to las vegas on sunday	atis_flight
flights from los angeles to pittsburgh	atis_flight
show me the flights from westchester county to cincinnati	atis_flight
please show me flights from san francisco to dallas	atis_flight
what flights from los angeles to minneapolis	atis_flight
show me the flights between los angeles and dallas	atis_flight
show me flights from san francisco to denver	atis_flight
flights from new york city to montreal	atis_flight
i need a flight from kansas city to minneapolis	atis_flight
give me the flights on tuesday from los angeles to pittsburgh	atis_flight
flights from st. paul to houston	atis_flight
please show me the flights available from san francisco to pittsburgh on tuesday	atis_flight
list flights from las vegas to san diego	atis_flight
what flights from las vegas to montreal on saturday	atis_flight
give me the flights from new york to las vegas and memphis to las vegas on sunday	atis_flight
please show me flights from dallas fort worth to atlanta on monday	atis_flight
i need a flight from new york to san francisco	atis_flight
flights between new york and miami	atis_flight
i need a flight from st. petersburg to miami for thursday	atis_flight
please list flights from san francisco to charlotte	atis_flight
show me the monday flights from san francisco to pittsburgh	atis_flight
saturday flights from las vegas to montreal	atis_flight
i would like a flight leaving san francisco for san diego	atis_flight
list the flights from salt lake city to st. petersburg	atis_flight
show flights from san francisco to denver on wednesday and thursday	atis_flight
show me all flights that go from new york to miami on tuesday and go from miami to new york on sunday	atis_flight
how many northwest flights leave st. paul	atis_flight
show me flights from san francisco to pittsburgh on a sunday	atis_flight
i need a flight from san francisco to pittsburgh from pittsburgh to new york and then new york to san francisco	atis_flight
list flights from san jose to dallas on friday	atis_flight
please list the flights from new york to los angeles	atis_flight
i need a flight from san francisco to philadelphia	atis_flight
what flights are there from new york city to las vegas	atis_flight
show me flights between new york city and las vegas	atis_flight
flights from san diego to seattle	atis_flight
show me the flights from salt lake city to milwaukee	atis_flight
what are all the flights between san francisco and boston	atis_flight
flights from new york to miami	atis_flight
show the flights from san francisco to pittsburgh	atis_flight
show me the flights from san francisco to boston	atis_flight
flights from san jose to st. paul	atis_flight
what flights are available on sunday to pittsburgh from san francisco	atis_flight
please find a flight from st. petersburg to miami on thursday	atis_flight
show me all the flights from new york to milwaukee	atis_flight
what flights from las vegas to phoenix on saturday	atis_flight
what flights go from san francisco to dallas	atis_flight
which flights travel from kansas city to los angeles	atis_flight
what flights are available from dallas fort worth to atlanta	atis_flight
show me all nationair flights from toronto	atis_flight
where does continental fly to from chicago	atis_flight
find a flight from philadelphia to san francisco please on delta	atis_flight
what flights has continental from atlanta	atis_flight
list for me only the united flights between denver and oakland	atis_flight
what flights leave seattle on sunday on continental	atis_flight
does continental fly from boston to san francisco	atis_flight
fly from denver to philadelphia on continental	atis_flight
does continental fly from denver to san francisco	atis_flight
does northwest fly into denver	atis_flight
what delta flights are available to fly from philadelphia to boston	atis_flight
are there any continental flights between dallas and boston	atis_flight
are there delta flights leaving denver	atis_flight
show me all the lufthansa flights between philadelphia and denver	atis_flight
chicago to san francisco on continental	atis_flight
what flights are there from newark to chicago on continental	atis_flight
show me all midwest express flights from detroit to chicago	atis_flight
does midwest express have any flights from montreal to detroit	atis_flight
american flights to houston from cincinnati	atis_flight
list delta flights from seattle to salt lake city	atis_flight
does midwest express have any flights from montreal to nashville	atis_flight
what are the delta flights from dallas to boston	atis_flight
delta flights to san francisco please	atis_flight
list united flights from denver to san francisco on wednesdays	atis_flight
i'd like a flight on american from newark to nashville	atis_flight
what flights are there on continental from seattle to chicago	atis_flight
show me delta flights from dallas to denver	atis_flight
show me american flights from dallas to san francisco	atis_flight
show departures from atlanta for american	atis_flight
are there any flights from chicago to minneapolis on saturday on continental	atis_flight
hello i'd like a delta flight from atlanta to boston	atis_flight
show me the northwest flights from detroit to st. petersburg	atis_flight
give me the continental flights from chicago to seattle on friday	atis_flight
list all flights on continental leaving denver	atis_flight
do you have a united flight from boston to washington	atis_flight
please list all northwest flights into denver	atis_flight
what flights are there from minneapolis to newark on continental	atis_flight
list all united flights from boston to san francisco	atis_flight
show me the united flights from denver to baltimore	atis_flight
show me the delta flights from tampa to san francisco	atis_flight
how about arrivals for american in atlanta	atis_flight
is there a delta flight from boston to denver	atis_flight
what are the classes of service on lufthansa	atis_flight
what flights does delta have between boston and san francisco	atis_flight
now list for me only the united flights that flight from oakland to boston	atis_flight
what flights are there on delta from boston to dallas	atis_flight
does continental fly from denver to pittsburgh	atis_flight
does delta fly from atlanta to san francisco	atis_flight
i want a flight on continental from boston to san francisco	atis_flight
give me the list of flights for continental between denver and boston	atis_flight
which delta flights fly from boston to philadelphia	atis_flight
show all united flights between boston and philadelphia	atis_flight
american flights from cincinnati to salt lake city	atis_flight
is there a delta flight from denver to san francisco	atis_flight
i'd like information on a flight from denver to san francisco on united air	atis_flight
do you have a united flight from dallas to san francisco	atis_flight
give me the continental flights from seattle	atis_flight
what delta flights are available from pittsburgh to san francisco	atis_flight
list all flights leaving denver on continental on sunday	atis_flight
delta flights to dallas please	atis_flight
list all united flights from philadelphia to san francisco	atis_flight
show united flights between pittsburgh and baltimore	atis_flight
does midwest express have any flights	atis_flight
flights on american from phoenix to chicago on wednesday	atis_flight
what flights arrive in seattle from on continental	atis_flight
please find a flight on delta from philadelphia to san francisco and give me the flight numbers	atis_flight
i would like to know the flights from denver to pittsburgh leaving on monday	atis_flight
show sunday flights from seattle to chicago	atis_flight
what are all flights to denver from philadelphia on sunday	atis_flight
show me flights from boston to philadelphia on a monday	atis_flight
list the flights from pittsburgh to san francisco on thursday	atis_flight
what are all flights from philadelphia to denver on wednesdays	atis_flight
what flights from pittsburgh to newark on monday	atis_flight
list flights from indianapolis to memphis with fares on monday	atis_flight
show flights from burbank to milwaukee on monday	atis_flight
phoenix to milwaukee on wednesday	atis_flight
show me the flights from atlanta to denver on friday	atis_flight
what flights are available from denver to philadelphia on monday	atis_flight
i need to fly from denver to san francisco tuesday	atis_flight
flights from denver to pittsburgh on wednesday	atis_flight
i need information flight information for tuesday on a flight leaving baltimore bound for dallas	atis_flight
what are all flights from boston to pittsburgh on wednesdays	atis_flight
show me flights from dallas to atlanta on tuesday	atis_flight
okay how about a flight on sunday from tampa to charlotte	atis_flight
i want a flight on saturday from minneapolis to long beach	atis_flight
from phoenix to las vegas on saturday	atis_flight
wednesday from baltimore to newark	atis_flight
list all flights from atlanta to dallas on friday	atis_flight
list saturday flights from washington to boston	atis_flight
what flights leave from chicago to seattle on saturday	atis_flight
boston to pittsburgh wednesday	atis_flight
could you list for me the flights that leave oakland on sunday and arrive in dallas	atis_flight
show me flights from denver to boston on thursday	atis_flight
i'm requesting flight information on a flight from denver to san francisco on wednesday	atis_flight
charlotte to baltimore on tuesday	atis_flight
dallas to baltimore monday	atis_flight
philadelphia to dallas saturday	atis_flight
what flights return from denver to philadelphia on a saturday	atis_flight
list flights from milwaukee to san jose on wednesday	atis_flight
list flights from detroit to san diego on thursday	atis_flight
what are the flights from milwaukee to orlando on wednesday	atis_flight
show me flights from boston to washington on monday	atis_flight
what flights are there from atlanta to oakland on thursday	atis_flight
show me flights from boston to denver on wednesday	atis_flight
show me some information on making a reservation from philadelphia to denver on sunday	atis_flight
show me flights denver to washington on thursday	atis_flight
show me all flights from pittsburgh to baltimore on thursday	atis_flight
phoenix to milwaukee on sunday	atis_flight
what are the flights from milwaukee to orlando on thursday	atis_flight
show me flights denver to washington on wednesday	atis_flight
show me the flights from boston to pittsburgh leaving wednesdays and thursdays	atis_flight
requesting flight information for flight from boston to baltimore on tuesday	atis_flight
now show me the flights from denver to philadelphia on a saturday	atis_flight
please give me a flight from pittsburgh to san francisco monday	atis_flight
list saturday flights from boston to washington	atis_flight
show me flights from denver to san francisco on wednesday	atis_flight
please list the flights from baltimore to san francisco on fridays	atis_flight
show me flights from denver to philadelphia on a monday	atis_flight
what flights are there from pittsburgh to san francisco on friday	atis_flight
find flight from memphis to cincinnati on sunday	atis_flight
list all flights from minneapolis to long beach on saturday	atis_flight
i need a flight from denver to salt lake city on monday	atis_flight
i need information on flights for tuesday leaving baltimore for dallas dallas to boston and boston to baltimore	atis_flight
list flights from baltimore to san francisco on friday	atis_flight
show me flights from pittsburgh to san francisco on sunday	atis_flight
what flights are there on saturdays from philadelphia to denver	atis_flight
show flights from philadelphia to dallas on saturday	atis_flight
flights from denver to pittsburgh on thursday	atis_flight
list flights from indianapolis to memphis on monday	atis_flight
flights from cleveland to kansas city on monday	atis_flight
what flights are there from milwaukee to phoenix on saturday	atis_flight
find flight from phoenix to detroit on monday	atis_flight
give me a flight from philadelphia to denver on sunday	atis_flight
list flights from miami to indianapolis on sunday	atis_flight
dallas to oakland monday	atis_flight
i would like a flight from boston to denver on monday	atis_flight
list flights from philadelphia to san francisco thursday	atis_flight
show me the flights from denver to philadelphia on a saturday	atis_flight
requesting flight information from boston to denver on wednesday	atis_flight
i need a flight from ontario to los angeles on a thursday	atis_flight
list flights from minneapolis to pittsburgh on friday	atis_flight
phoenix to newark on wednesday	atis_flight
find flight from cincinnati to san jose on monday	atis_flight
show me the flights from boston to pittsburgh on wednesday and thursday	atis_flight
atlanta to oakland thursday	atis_flight
show me the flights going from pittsburgh to san francisco on monday	atis_flight
list flights from miami to indianapolis sunday	atis_flight
show me flights from dallas to san francisco on wednesdays	atis_flight
on monday show me flights from baltimore to dallas	atis_flight
please list the tuesday flights from atlanta to st. louis	atis_flight
sunday's flights between tampa and charlotte	atis_flight
i need flight information on saturday for a flight from philadelphia to dallas	atis_flight
philadelphia to boston saturday	atis_flight
what flights are available saturday to san francisco from dallas	atis_flight
show me the flights from atlanta to denver on monday	atis_flight
i need a friday flight from newark to tampa	atis_flight
show me the flights from boston to pittsburgh on wednesdays and thursdays	atis_flight
i need to fly from boston to denver this monday	atis_flight
pittsburgh to boston saturday	atis_flight
what are all flights from pittsburgh to boston on wednesdays	atis_flight
show me the flights from boston to pittsburgh on thursday	atis_flight
milwaukee to phoenix on saturday	atis_flight
friday's flights between newark and tampa	atis_flight
i'm in miami and i'd like to travel to las vegas on sunday	atis_flight
i need the flights from washington to montreal on a saturday	atis_flight
what flights are available from philadelphia to denver on sundays	atis_flight
newark to tampa on friday	atis_flight
give me the flights from phoenix to milwaukee on wednesday	atis_flight
i would like to go from atlanta to denver on tuesday	atis_flight
find a flight from boston to washington on monday	atis_flight
what flights from orlando to tacoma on saturday	atis_flight
show me flights from philadelphia to oakland on friday	atis_flight
flights from boston flights from philadelphia to boston on monday	atis_flight
now i need a flight on tuesday from phoenix to detroit	atis_flight
minneapolis to phoenix on monday	atis_flight
phoenix to newark wednesday	atis_flight
what flights are available from pittsburgh to boston on saturday	atis_flight
newark to minneapolis on sunday	atis_flight
please list all flights from atlanta to baltimore on wednesday and thursday	atis_flight
show me flights from philadelphia to san francisco on wednesdays	atis_flight
philadelphia to boston monday	atis_flight
what flights are there on sunday from seattle to chicago	atis_flight
list flights from memphis to miami on wednesday	atis_flight
flights on friday from newark to tampa	atis_flight
please give me flights from atlanta to boston on wednesday and thursday	atis_flight
show me flights from boston to denver on tuesday	atis_flight
i want to travel from baltimore to washington on a monday	atis_flight
i need a flight on friday from newark to tampa	atis_flight
dallas to oakland saturday	atis_flight
show me flights between memphis and las vegas on sunday	atis_flight
give me a flight from newark to tampa on friday	atis_flight
what flights go from tampa to charlotte on sunday	atis_flight
what flights are there from newark to seattle on saturday	atis_flight
i need a sunday flight from tampa to charlotte	atis_flight
i need information on flights from washington to boston that leave on a saturday	atis_flight
show me the flights on friday from newark to tampa	atis_flight
what flights from tacoma to orlando on saturday	atis_flight
i'd like a flight from detroit to st. petersburg for tuesday	atis_flight
philadelphia to san francisco monday	atis_flight
show me all flights from phoenix to milwaukee on wednesday	atis_flight
i need a flight from denver to philadelphia on saturday	atis_flight
what flights from dallas to houston on sunday	atis_flight
give me the flights and fares for a trip to cleveland from miami on wednesday	atis_flight
show me flights from pittsburgh to san francisco on monday	atis_flight
what flights from miami to indianapolis on sunday	atis_flight
oakland to philadelphia saturday	atis_flight
show me the flights from pittsburgh to san francisco on friday	atis_flight
what flights from memphis to miami on wednesday	atis_flight
show me all the flights from atlanta to baltimore on any airline on thursday	atis_flight
what flights from phoenix to las vegas on saturday	atis_flight
what flights from newark to los angeles on wednesday	atis_flight
show me flights from washington to boston on friday	atis_flight
what are the flights between memphis and cincinnati on wednesday	atis_flight
on tuesday i'd like to fly from detroit to st. petersburg	atis_flight
list flights from phoenix to detroit on wednesday	atis_flight
please show me the philadelphia to denver saturday flights again	atis_flight
what flights are there on sunday from seattle to minneapolis	atis_flight
please list all flights from dallas to philadelphia on monday	atis_flight
flights on sunday from tampa to charlotte	atis_flight
i need a flight from philadelphia to denver on sunday	atis_flight
show all flights from pittsburgh to san francisco	atis_flight
i want to fly from boston to san francisco	atis_flight
tell me about flights from toronto to salt lake city	atis_flight
show the flights from denver to san francisco	atis_flight
show me the flights between oakland and salt lake city	atis_flight
what flights go from phoenix to salt lake city	atis_flight
can you list all flights that depart from orlando to kansas city	atis_flight
i want to fly from milwaukee to los angeles	atis_flight
i need a flight from pittsburgh to new york city	atis_flight
what flights from chicago to kansas city	atis_flight
please show me the flights from washington to san francisco	atis_flight
list the flights from toronto to salt lake city	atis_flight
i need a flight from dallas to san francisco	atis_flight
could you show me all the flights from oakland to salt lake city	atis_flight
now i'd like information on flights from denver to san francisco	atis_flight
i would like to fly from orlando to kansas city	atis_flight
from baltimore to san francisco	atis_flight
can you list all flights from toronto to san diego	atis_flight
i would like to see flights from cincinnati to salt lake city	atis_flight
show flights from denver into san francisco	atis_flight
show me flights from pittsburgh to san francisco	atis_flight
show me the flights from denver to san francisco	atis_flight
list flights from chicago to san diego	atis_flight
show me flights from tampa to st. louis	atis_flight
flights from cincinnati to salt lake city	atis_flight
what flights from detroit to st. petersburg	atis_flight
i'm flying from boston to the bay area	atis_flight
i need to fly from boston to denver on to san francisco and back	atis_flight
show me all flights from dallas to san francisco	atis_flight
flight from denver to dallas fort worth	atis_flight
i need flights departing from oakland and arriving salt lake city	atis_flight
flights from cleveland to kansas city	atis_flight
i want to fly from denver to san francisco	atis_flight
flights from oakland to san francisco	atis_flight
flights from montreal and phoenix to las vegas	atis_flight
flights from phoenix to las vegas	atis_flight
i'd like to book two flights to westchester county	atis_flight
do you have a flight from boston to fort worth	atis_flight
please list all the flights from dallas to san francisco	atis_flight
i need to go from boston to denver and then to san francisco	atis_flight
show flights between toronto and san francisco	atis_flight
show me all flights from baltimore to san francisco	atis_flight
i would like a flight from toronto to st. louis	atis_flight
what flights do you have from baltimore to san francisco	atis_flight
list flights from phoenix to las vegas	atis_flight
please list the flights from phoenix to san diego	atis_flight
show flights from pittsburgh into san francisco	atis_flight
show all flights from denver to san francisco	atis_flight
show flights from philadelphia to san francisco	atis_flight
can you list all the flights between phoenix and las vegas	atis_flight
we're going from denver to san francisco	atis_flight
list flights from denver to san francisco no denver to philadelphia	atis_flight
show me flights from phoenix to fort worth	atis_flight
flights from montreal and phoenix to las vegas arriving at the same time	atis_flight
looking for a flight from toronto to san diego	atis_flight
i need information on a flight from washington to fort worth	atis_flight
i need a flight from memphis to las vegas	atis_flight
show flights from memphis to las vegas	atis_flight
show me all flights from denver to san francisco	atis_flight
i would like to fly from pittsburgh to san francisco	atis_flight
flights from montreal to las vegas	atis_flight
what are flights from boston to st. petersburg	atis_flight
i need a flight from toronto to st. louis	atis_flight
please list flights from philadelphia to san francisco	atis_flight
i need information on flights from toronto to san diego	atis_flight
looking for a flight from denver to salt lake city	atis_flight
i need a reservation from baltimore to san francisco	atis_flight
i want a flight from toronto to san diego	atis_flight
show me the flights from denver to westchester county	atis_flight
what flights are from memphis to las vegas	atis_flight
list flights from houston to san jose	atis_flight
please show me the flights from boston to san francisco	atis_flight
all the flights from baltimore to san francisco	atis_flight
flight from denver to salt lake city	atis_flight
show me all flights from miami to new york	atis_flight
what are the flights from denver to san francisco	atis_flight
what flights go from denver to san francisco	atis_flight
what flights do you have leaving denver and arriving in san francisco	atis_flight
show flights from dallas to san francisco	atis_flight
i would like to fly from boston to san francisco	atis_flight
i would like flights from minneapolis to san diego	atis_flight
i want to make a trip from washington to san francisco	atis_flight
i'd like to fly from boston to san francisco	atis_flight
what flights are there from baltimore to san francisco	atis_flight
i would like a flight from philadelphia to san francisco	atis_flight
please list the flights from chicago to kansas city	atis_flight
list flights from dallas to san francisco	atis_flight
from seattle to salt lake city	atis_flight
show flights from minneapolis to kansas city	atis_flight
i'd like to fly from philadelphia to dallas to san francisco	atis_flight
information on flights from pittsburgh to san francisco	atis_flight
list the flights from houston to st. paul	atis_flight
i'd like to make a trip from washington to san francisco	atis_flight
show me the flights between boston and san francisco denver and san francisco boston and denver	atis_flight
what are the flights between pittsburgh and san francisco	atis_flight
i want to go between boston and san francisco	atis_flight
please find a flight from orlando to kansas city	atis_flight
information on flights from philadelphia to san francisco	atis_flight
what flights go to san francisco from boston	atis_flight
what are the flights from tacoma to san jose	atis_flight
looking for a flight to salt lake city	atis_flight
show me all the flights from denver to las vegas	atis_flight
which flights go from philadelphia to san francisco	atis_flight
i'd like to go from boston to san francisco	atis_flight
show me all flights from atlanta to san francisco	atis_flight
show me the flights from boston to san francisco	atis_flight
i want to fly boston to san francisco	atis_flight
list flights from pittsburgh to san francisco	atis_flight
show me all flights with fares from pittsburgh to san francisco	atis_flight
i want to fly from dallas to san francisco	atis_flight
show me the flights from newark to los angeles	atis_flight
i would like to fly from atlanta to san diego	atis_flight
list all flights from orlando to kansas city then to minneapolis	atis_flight
i would like to book a flight that goes from memphis to las vegas	atis_flight
is it possible for me to fly from baltimore to san francisco	atis_flight
show me flights from montreal to orlando and long beach	atis_flight
what flights are between washington and san francisco	atis_flight
please list the flights from newark to los angeles	atis_flight
list flights between phoenix and las vegas	atis_flight
may i see all the flights from washington to san francisco please	atis_flight
show flights from orlando to kansas city	atis_flight
list flights from oakland to salt lake city	atis_flight
what are the flights from orlando to kansas city	atis_flight
yes i live in washington and i want to make a trip to san francisco which airlines may i use for this trip	atis_flight
flight information from denver to san francisco	atis_flight
all flights from dallas to san francisco	atis_flight
looking for flights in toronto to san diego	atis_flight
show me flights between toronto and san diego	atis_flight
flight leaving from oakland to salt lake city	atis_flight
all flights from miami to new york	atis_flight
i would like a flight from detroit to st. louis	atis_flight
i would like flights from miami to new york	atis_flight
from montreal to las vegas	atis_flight
philadelphia to san francisco please	atis_flight
information on flights from baltimore to philadelphia	atis_flight
i want to go from denver to oakland	atis_flight
i want to find a flight from boston to atlanta	atis_flight
i would like to fly from denver to pittsburgh and atlanta	atis_flight
i need a flight from philadelphia to boston	atis_flight
what are the flights from pittsburgh to denver	atis_flight
okay i need to get a flight from houston to seattle	atis_flight
all flights from pittsburgh to philadelphia	atis_flight
show me the flights from chicago to indianapolis	atis_flight
what flights do you have between pittsburgh and atlanta	atis_flight
what flights from cincinnati to tampa	atis_flight
list all flights from boston to oakland	atis_flight
i would like to travel from boston to denver	atis_flight
are there any flights from atlanta to denver	atis_flight
i need information on a flight from boston to denver	atis_flight
give me flights that arrive in baltimore from denver	atis_flight
i want the flights from denver to pittsburgh	atis_flight
i need a flight from boston to pittsburgh	atis_flight
show me all flights from baltimore to dallas	atis_flight
i'm starting from denver	atis_flight
all flights from boston to washington	atis_flight
list the flights from memphis to cleveland	atis_flight
show me the flights from atlanta to boston	atis_flight
show flights between boston and philadelphia	atis_flight
i need to fly between philadelphia and atlanta	atis_flight
flight from boston to baltimore	atis_flight
i'd like to see all the flights with their fares from denver to atlanta	atis_flight
show me the flights from baltimore to dallas	atis_flight
i need a flight from ontario to memphis	atis_flight
i need to fly leaving philadelphia to atlanta	atis_flight
please list all flights from baltimore to atlanta	atis_flight
i'd like a return flight from baltimore to boston	atis_flight
i would like flight information from phoenix to denver	atis_flight
i would like some information on flights leaving boston to atlanta	atis_flight
flights from ontario to orlando	atis_flight
show me all flights from orlando to montreal please	atis_flight
show me cheap flights from baltimore to dallas	atis_flight
please list the flights from denver to phoenix	atis_flight
show me the flights from boston to philadelphia	atis_flight
show me the flights from boston to baltimore	atis_flight
show me the flights from philadelphia to boston	atis_flight
do you have a flight from atlanta to boston	atis_flight
i wish to fly from boston to washington please find an airline for me	atis_flight
show me flights from atlanta to washington please	atis_flight
show me the flights from baltimore to atlanta	atis_flight
list flights from houston to milwaukee	atis_flight
show me the flights from denver to pittsburgh and atlanta	atis_flight
boston to pittsburgh	atis_flight
list list flights between oakland and denver	atis_flight
show me flights between denver and baltimore	atis_flight
show flights from denver to houston	atis_flight
information on flights from denver to philadelphia	atis_flight
do you have any flights from chicago to indianapolis	atis_flight
fly from dallas to baltimore	atis_flight
list flights from milwaukee to detroit	atis_flight
what are the flights from dallas to philadelphia	atis_flight
show me the flights from denver to philadelphia	atis_flight
please list flights from milwaukee to philadelphia	atis_flight
show me all flights arriving to denver from oakland	atis_flight
what are your flights from dallas to baltimore	atis_flight
what are the flights from denver to pittsburgh	atis_flight
what flights do you have from milwaukee to tampa	atis_flight
what flights from washington to toronto	atis_flight
i'm flying from boston to dallas	atis_flight
i need a flight from memphis to seattle	atis_flight
show me all the flights between philadelphia and denver	atis_flight
i'm planning a trip to pittsburgh and i live in denver can you help me	atis_flight
i would like to travel from denver to pittsburgh	atis_flight
what are the flights from montreal to chicago	atis_flight
show me all flights arriving to denver from boston	atis_flight
may i see all the flights from cleveland to dallas	atis_flight
what are the flights from memphis to tacoma	atis_flight
show me all flights from pittsburgh to atlanta	atis_flight
i would like a flight from dallas to philadelphia	atis_flight
tell me the flights from dallas to baltimore	atis_flight
what flights leave from nashville to milwaukee	atis_flight
dallas to baltimore	atis_flight
show me the flights from baltimore to boston	atis_flight
which flights depart from a atlanta and arrive in toronto	atis_flight
what are the flights from milwaukee to seattle	atis_flight
what flights are there from charlotte to baltimore	atis_flight
i need a flight from philadelphia to dallas	atis_flight
give me flights that arrive in baltimore from atlanta	atis_flight
i'm interested in a flight from dallas to washington and i'm also interested in going to baltimore	atis_flight
what flights from indianapolis to memphis	atis_flight
list flights from newark to houston	atis_flight
show me all flights from toronto	atis_flight
i want a flight from denver to pittsburgh then from pittsburgh to atlanta then from atlanta back to pittsburgh back to denver	atis_flight
flights from philadelphia to oakland	atis_flight
i live in montreal and i want to travel to chicago then indianapolis and then return home	atis_flight
show me the flights from boston to denver	atis_flight
what flights from toronto to philadelphia	atis_flight
what flights are there from minneapolis to chicago	atis_flight
pittsburgh to denver	atis_flight
can you list all flights between milwaukee and chicago	atis_flight
i would like information on flights leaving atlanta and arriving in dallas	atis_flight
i need a return flight from denver to atlanta	atis_flight
what are all the flights into atlanta's airport	atis_flight
flights from montreal	atis_flight
can you show me the flights from baltimore to dallas	atis_flight
show me flights from dallas to houston and from houston to dallas	atis_flight
show me all flights from montreal	atis_flight
flight from denver to boston	atis_flight
show me all flights from baltimore to philadelphia	atis_flight
show me the flights from houston to orlando	atis_flight
what flights do you have available from denver dallas and pittsburgh into baltimore	atis_flight
hi i'd like a flight from tampa to montreal	atis_flight
flight from nashville back to milwaukee	atis_flight
show me the flights from dallas to boston	atis_flight
what are the flights between dallas and phoenix	atis_flight
what flights leave from phoenix to anywhere	atis_flight
like to book a flight from burbank to milwaukee	atis_flight
flights from pittsburgh to newark	atis_flight
i would like flights leaving from milwaukee to orlando	atis_flight
show me the flights from montreal to chicago	atis_flight
flights from newark to cleveland	atis_flight
list all flights from memphis to seattle	atis_flight
show me the flights from pittsburgh to philadelphia	atis_flight
flights from denver to philadelphia include fares	atis_flight
please give me a list of flights leaving boston going to pittsburgh	atis_flight
please list the flights from philadelphia to toronto	atis_flight
show me all flights from montreal to nashville	atis_flight
please find a flight from newark to orlando	atis_flight
which flights depart from philadelphia and arrive in atlanta	atis_flight
okay can you tell me the flight cost between denver and atlanta	atis_flight
flights from nashville to seattle	atis_flight
what flights go from boston to atlanta	atis_flight
please list all flights from philadelphia to boston	atis_flight
i would like a flight from atlanta to denver	atis_flight
show me all the flights from burbank to milwaukee	atis_flight
please list the flights from charlotte to newark	atis_flight
i would like to see all flights from baltimore to philadelphia	atis_flight
show me the flights from cincinnati to denver	atis_flight
list flights from philadelphia to dallas	atis_flight
